"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2010_100","2010=100",152.3449,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2010_100","2010=100",154.0502,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2010_100","2010=100",156.324,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2010_100","2010=100",157.4609,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2010_100","2010=100",159.1663,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2010_100","2010=100",158.0294,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2010_100","2010=100",157.4609,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2010_100","2010=100",158.0294,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2010_100","2010=100",157.4609,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2010_100","2010=100",156.324,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2010_100","2010=100",155.7556,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2010_100","2010=100",155.7556,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2010_100","2010=100",156.324,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2010_100","2010=100",157.4609,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2010_100","2010=100",158.0294,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2010_100","2010=100",159.1663,,
"CPALTT01","Consumer prices - all items","IND","India","IXOB","Index","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2010_100","2010=100",162.0085,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","1999-12","Dec-1999","IDX","Index","0","Units","2010_100","2010=100",71.99023,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units","2010_100","2010=100",72.30982,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units","2010_100","2010=100",72.53058,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units","2010_100","2010=100",72.89521,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units","2010_100","2010=100",72.60307,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-05","May-2000","IDX","Index","0","Units","2010_100","2010=100",72.23734,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units","2010_100","2010=100",72.60307,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units","2010_100","2010=100",72.89521,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units","2010_100","2010=100",73.25984,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units","2010_100","2010=100",74.21095,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units","2010_100","2010=100",74.13847,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units","2010_100","2010=100",73.69915,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units","2010_100","2010=100",73.99129,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units","2010_100","2010=100",74.79634,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units","2010_100","2010=100",75.16096,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units","2010_100","2010=100",75.81994,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units","2010_100","2010=100",76.11208,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-05","May-2001","IDX","Index","0","Units","2010_100","2010=100",76.0385,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units","2010_100","2010=100",76.25815,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units","2010_100","2010=100",76.40422,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units","2010_100","2010=100",76.69637,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units","2010_100","2010=100",76.62388,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units","2010_100","2010=100",76.62388,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units","2010_100","2010=100",76.18566,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units","2010_100","2010=100",76.33173,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units","2010_100","2010=100",76.76995,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units","2010_100","2010=100",77.13568,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units","2010_100","2010=100",77.57389,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units","2010_100","2010=100",78.01321,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-05","May-2002","IDX","Index","0","Units","2010_100","2010=100",78.30535,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units","2010_100","2010=100",78.23177,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units","2010_100","2010=100",78.01321,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units","2010_100","2010=100",78.52501,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units","2010_100","2010=100",78.96432,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units","2010_100","2010=100",78.74357,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units","2010_100","2010=100",78.81715,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units","2010_100","2010=100",79.18178,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units","2010_100","2010=100",79.69578,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units","2010_100","2010=100",80.13289,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units","2010_100","2010=100",81.08401,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units","2010_100","2010=100",80.93793,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-05","May-2003","IDX","Index","0","Units","2010_100","2010=100",80.79186,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units","2010_100","2010=100",80.5722,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units","2010_100","2010=100",80.49972,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units","2010_100","2010=100",80.86435,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units","2010_100","2010=100",81.5958,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units","2010_100","2010=100",81.66829,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units","2010_100","2010=100",81.52222,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units","2010_100","2010=100",81.88905,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units","2010_100","2010=100",82.40085,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units","2010_100","2010=100",82.76547,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units","2010_100","2010=100",83.56942,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units","2010_100","2010=100",83.56942,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-05","May-2004","IDX","Index","0","Units","2010_100","2010=100",83.49693,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units","2010_100","2010=100",83.49693,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units","2010_100","2010=100",84.00873,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units","2010_100","2010=100",84.73909,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units","2010_100","2010=100",84.73909,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units","2010_100","2010=100",84.73909,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units","2010_100","2010=100",84.22839,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units","2010_100","2010=100",84.37446,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units","2010_100","2010=100",85.20476,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units","2010_100","2010=100",85.55072,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units","2010_100","2010=100",86.06691,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units","2010_100","2010=100",86.15368,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-05","May-2005","IDX","Index","0","Units","2010_100","2010=100",86.06691,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units","2010_100","2010=100",85.80772,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units","2010_100","2010=100",86.15368,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units","2010_100","2010=100",86.41177,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units","2010_100","2010=100",86.8423,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units","2010_100","2010=100",86.66987,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units","2010_100","2010=100",86.32501,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units","2010_100","2010=100",86.58421,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units","2010_100","2010=100",87.1004,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units","2010_100","2010=100",87.27393,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units","2010_100","2010=100",87.79012,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units","2010_100","2010=100",87.87688,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2006-05","May-2006","IDX","Index","0","Units","2010_100","2010=100",88.04822,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units","2010_100","2010=100",87.87688,,
"CPALTT01","Consumer prices - all items","KOR","Korea","IXOB","Index","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units","2010_100","2010=100",88.22064,,
